node,cpu_energy_mj,lpm_energy_mj,radio_tx_energy_mj,radio_rx_energy_mj,node_time,total_sent,total_received,bytes_tx,bytes_rx,r2n_latency,lqi,rssi,server_sent,server_received,server_bytes_rx,n2r_latency,hops,rtt_latency,root_time_now,throughput1,throughput2
fd00::203:3:3:3,18,0,0,8,2535712,140,224,60,12,3024,100,-79,241,286,60,5008,1,2457,2540720,17,95
fd00::203:3:3:3,18,0,0,8,2545972,141,225,60,12,6464,100,-79,241,288,60,1328,1,5402,2547300,16,94
fd00::203:3:3:3,18,0,1,8,2556237,142,226,60,12,11374,100,-79,242,290,60,3593,1,5757,2559830,16,94
fd00::203:3:3:3,18,0,1,8,2566501,143,226,60,12,11374,100,-79,243,291,60,2709,1,5757,2569210,17,95
fd00::203:3:3:3,18,0,1,7,2576766,144,228,60,12,11744,100,-79,244,294,60,3154,1,5942,2579920,16,94
fd00::203:3:3:3,18,0,1,7,2587030,145,229,60,12,10844,100,-79,246,296,60,4720,1,10532,2591750,17,95
fd00::203:3:3:3,18,0,1,8,2597293,146,231,60,12,6036,100,-79,247,299,60,4537,1,4838,2601830,16,94
fd00::203:3:3:3,18,0,1,8,2607556,147,231,60,12,6036,100,-79,247,300,60,574,1,4838,2608130,16,94
fd00::203:3:3:3,18,0,0,8,2617821,148,232,60,12,9754,100,-79,248,302,60,179,1,5262,2618000,16,94
fd00::203:3:3:3,18,0,1,7,2638349,150,234,60,12,13836,100,-79,251,305,60,8071,1,11713,2646420,17,96
fd00::203:3:3:3,18,0,3,6,2648614,151,235,60,12,10064,100,-79,252,307,60,7326,1,8812,2655940,17,96
fd00::203:3:3:3,18,0,2,7,2658878,152,236,60,12,10916,100,-79,253,309,60,2942,1,8643,2661820,17,96
fd00::203:3:3:3,18,0,2,7,2669141,153,237,60,12,12465,100,-79,254,311,60,1359,1,8367,2670500,17,96
fd00::203:3:3:3,221,0,12,98,2792309,154,251,60,12,844,100,-79,266,316,60,201,1,492,2792510,15,104
fd00::203:3:3:3,18,0,0,8,2802573,155,252,60,12,714,100,-79,267,318,60,4637,1,672,2807210,15,104
fd00::203:3:3:3,18,0,0,8,2812838,156,253,60,12,2614,100,-79,268,320,60,182,1,1377,2813020,15,104
fd00::203:3:3:3,18,0,0,8,2823102,157,254,60,12,2065,100,-79,269,322,60,138,1,1172,2823240,15,104
fd00::203:3:3:3,18,0,0,8,2833365,158,255,60,12,1234,100,-79,270,324,60,95,1,687,2833460,15,104
fd00::203:3:3:3,18,0,0,8,2843630,159,256,60,12,614,100,-79,271,326,60,120,1,517,2843750,15,104
fd00::203:3:3:3,18,0,0,8,2853892,160,256,60,12,614,100,-79,272,327,60,78,1,517,2853970,16,105
fd00::203:3:3:3,18,0,0,8,2864157,161,257,60,12,8816,100,-79,273,329,60,3253,1,4618,2867410,16,105
fd00::203:3:3:3,18,0,0,8,2874422,162,259,60,12,3934,100,-79,274,332,60,338,1,2177,2874760,15,104
fd00::203:3:3:3,18,0,0,8,2884685,163,260,60,12,1634,100,-79,275,334,60,295,1,887,2884980,15,104
fd00::203:3:3:3,18,0,0,8,2894949,164,261,60,12,3884,100,-79,276,336,60,881,1,2047,2895830,15,104
fd00::203:3:3:3,18,0,0,8,2905213,165,262,60,12,1164,100,-79,277,337,60,3917,1,2047,2909130,15,105
fd00::203:3:3:3,18,0,0,8,2915476,166,262,60,12,1164,100,-79,278,338,60,234,1,2047,2915710,16,106
fd00::203:3:3:3,18,0,0,8,2925741,167,264,60,12,2935,100,-79,279,341,60,119,1,1537,2925860,15,105
fd00::203:3:3:3,18,0,0,8,2936006,168,265,60,12,5674,100,-79,280,343,60,2594,1,4272,2938600,15,105
fd00::203:3:3:3,18,0,0,8,2946269,169,266,60,12,1064,100,-79,281,345,60,101,1,707,2946370,15,105
fd00::203:3:3:3,18,0,0,8,2956533,170,267,60,12,2334,100,-79,282,347,60,477,1,1307,2957010,15,105
fd00::203:3:3:3,18,0,0,8,2966796,171,268,60,12,1154,100,-79,283,349,60,84,1,962,2966880,15,105
fd00::203:3:3:3,18,0,0,8,2977064,172,269,60,12,3124,100,-79,284,351,60,316,1,1632,2977380,15,105
fd00::203:3:3:3,18,0,0,8,2987324,173,270,60,12,1524,100,-79,285,353,60,206,1,3317,2987530,15,105
fd00::203:3:3:3,18,0,0,8,2997588,174,271,60,12,834,100,-79,286,355,60,92,1,487,2997680,15,105
fd00::203:3:3:3,18,0,0,8,3007856,175,272,60,12,844,100,-79,287,357,60,114,1,527,3007970,15,105
fd00::203:3:3:3,18,0,0,8,3018121,176,273,60,12,434,100,-79,288,359,60,139,1,322,3018260,15,105
fd00::203:3:3:3,18,0,0,8,3028380,177,274,60,12,724,100,-79,289,361,60,100,1,537,3028480,15,105
fd00::203:3:3:3,18,0,0,8,3038646,178,275,60,12,594,100,-79,290,363,60,124,1,1767,3038770,15,105
fd00::203:3:3:3,18,0,0,8,3048912,179,276,60,12,814,100,-79,291,365,60,78,1,967,3048990,15,105
fd00::203:3:3:3,18,0,0,8,3059174,180,277,60,12,964,100,-79,292,367,60,106,1,657,3059280,15,105
fd00::203:3:3:3,18,0,0,8,3069440,181,278,60,12,834,100,-79,293,369,60,130,1,487,3069570,15,105
fd00::203:3:3:3,18,0,0,8,3079702,182,279,60,12,774,100,-79,294,371,60,88,1,562,3079790,15,105
fd00::203:3:3:3,18,0,0,8,3089964,183,280,60,12,714,100,-79,296,373,60,186,1,427,3090150,16,106
fd00::203:3:3:3,18,0,0,8,3100228,184,281,60,12,1144,100,-79,297,375,60,422,1,642,3100650,16,106
fd00::203:3:3:3,18,0,0,8,3110494,185,283,60,12,464,100,-79,298,378,60,446,1,407,3110940,15,105
fd00::203:3:3:3,18,0,0,8,3120758,186,284,60,12,474,100,-79,299,380,60,122,1,377,3120880,15,105
fd00::203:3:3:3,18,0,0,8,3131022,187,284,60,12,474,100,-79,300,381,60,988,1,377,3132010,16,106
fd00::203:3:3:3,18,0,0,8,3141286,188,286,60,12,704,100,-79,301,384,60,244,1,422,3141530,15,105
fd00::203:3:3:3,18,0,0,8,3151550,189,287,60,12,644,100,-79,302,386,60,410,1,427,3151960,15,105
fd00::203:3:3:3,18,0,0,8,3161814,190,288,60,12,1424,100,-79,303,388,60,366,1,782,3162180,15,105
fd00::203:3:3:3,18,0,0,8,3172078,191,289,60,12,1994,100,-79,304,390,60,812,1,1067,3172890,15,105
fd00::203:3:3:3,18,0,0,8,3182342,192,290,60,12,954,100,-79,305,392,60,4058,1,1737,3186400,15,105
fd00::203:3:3:3,18,0,0,8,3192605,193,291,60,12,1104,100,-79,306,394,60,445,1,622,3193050,15,105
fd00::203:3:3:3,18,0,0,8,3202870,194,292,60,12,1254,100,-79,307,396,60,120,1,977,3202990,15,105
fd00::203:3:3:3,18,0,0,8,3213133,195,293,60,12,1194,100,-79,308,398,60,287,1,667,3213420,15,105
fd00::203:3:3:3,18,0,0,8,3223397,196,294,60,12,994,100,-79,309,400,60,173,1,637,3223570,15,105
fd00::203:3:3:3,18,0,0,8,3233661,197,295,60,12,864,100,-79,310,402,60,339,1,502,3234000,15,105
fd00::203:3:3:3,18,0,0,8,3243924,198,296,60,12,944,100,-79,311,404,60,86,1,542,3244010,15,105
fd00::203:3:3:3,18,0,0,8,3254189,199,297,60,12,884,100,-79,312,406,60,391,1,897,3254580,15,105
fd00::203:3:3:3,18,0,0,8,3264452,200,298,60,12,1384,100,-79,313,408,60,278,1,762,3264730,15,105
fd00::203:3:3:3,18,0,0,8,3274716,201,299,60,12,484,100,-79,314,410,60,164,1,382,3274880,15,105
fd00::203:3:3:3,18,0,0,8,3284980,202,300,60,12,1194,100,-79,315,412,60,120,1,1612,3285100,15,105
fd00::203:3:3:3,18,0,0,8,3295244,203,301,60,12,2184,100,-79,316,414,60,146,1,2037,3295390,15,105
fd00::203:3:3:3,18,0,0,8,3305508,204,302,60,12,1354,100,-79,317,416,60,102,1,1167,3305610,15,105
fd00::203:3:3:3,18,0,0,8,3315772,205,303,60,12,1154,100,-79,318,418,60,128,1,752,3315900,15,105
fd00::203:3:3:3,18,0,0,8,3326036,206,304,60,12,1724,100,-79,319,420,60,84,1,932,3326120,15,105
fd00::203:3:3:3,18,0,0,8,3336300,207,305,60,12,684,100,-79,320,422,60,110,1,552,3336410,15,105
fd00::203:3:3:3,18,0,0,8,3346564,208,306,60,12,834,100,-79,321,424,60,136,1,487,3346700,15,105
fd00::203:3:3:3,18,0,0,8,3356828,209,307,60,12,1334,100,-79,322,426,60,92,1,1157,3356920,15,105
fd00::203:3:3:3,18,0,0,8,3367092,210,308,60,12,1134,100,-79,323,428,60,118,1,812,3367210,15,105
fd00::203:3:3:3,18,0,0,8,3377361,211,309,60,12,584,100,-79,324,430,60,139,1,502,3377500,15,105
fd00::203:3:3:3,18,0,0,8,3387624,212,310,60,12,734,100,-79,325,432,60,96,1,437,3387720,15,105
fd00::203:3:3:3,18,0,0,8,3397884,213,311,60,12,2004,100,-79,326,434,60,196,1,1212,3398080,15,105
fd00::203:3:3:3,18,0,0,8,3408148,214,312,60,12,2014,100,-79,327,436,60,82,1,1497,3408230,15,105
fd00::203:3:3:3,18,0,0,8,3418412,215,313,60,12,904,100,-79,328,438,60,108,1,802,3418520,15,105
fd00::203:3:3:3,18,0,0,8,3428680,216,314,60,12,1614,100,-79,329,440,60,130,1,1157,3428810,15,105
fd00::203:3:3:3,18,0,0,8,3438940,217,315,60,12,644,100,-79,330,442,60,90,1,462,3439030,15,105
fd00::203:3:3:3,18,0,0,8,3449204,218,316,60,12,724,100,-79,331,444,60,116,1,432,3449320,15,105
fd00::203:3:3:3,18,0,0,8,3459468,219,317,60,12,734,100,-79,332,446,60,142,1,437,3459610,15,105
fd00::203:3:3:3,18,0,0,8,3469732,220,318,60,12,2284,100,-79,333,448,60,98,1,2157,3469830,15,105
fd00::203:3:3:3,18,0,0,8,3479996,221,319,60,12,1314,100,-79,335,450,60,684,1,727,3480680,16,106
fd00::203:3:3:3,18,0,0,8,3490264,222,320,60,12,1394,100,-79,336,452,60,76,1,907,3490340,16,106
fd00::203:3:3:3,18,0,0,8,3500528,223,321,60,12,704,100,-79,337,454,60,3112,1,527,3503640,16,106
fd00::203:3:3:3,18,0,0,8,3510790,224,322,60,12,854,100,-79,338,456,60,200,1,2177,3510990,16,106
fd00::203:3:3:3,18,0,0,8,3521056,225,323,60,12,1774,100,-79,339,458,60,434,1,957,3521490,16,106
fd00::203:3:3:3,18,0,0,8,3531317,226,325,60,12,884,100,-79,340,461,60,393,1,512,3531710,15,105
fd00::203:3:3:3,18,0,0,8,3541580,227,325,60,12,884,100,-79,341,462,60,140,1,512,3541720,16,106
fd00::203:3:3:3,18,0,0,8,3551846,228,327,60,12,1324,100,-79,342,465,60,2474,1,1817,3554320,15,105
fd00::203:3:3:3,18,0,0,8,3562109,229,328,60,12,634,100,-79,343,467,60,2431,1,947,3564540,15,105
fd00::203:3:3:3,18,0,0,8,3572373,230,329,60,12,1134,100,-79,344,469,60,357,1,637,3572730,15,105
fd00::203:3:3:3,18,0,0,8,3582637,231,330,60,12,1354,100,-79,345,471,60,1013,1,1797,3583650,15,105
fd00::203:3:3:3,18,0,0,8,3592900,232,331,60,12,804,100,-79,346,473,60,1460,1,2012,3594360,15,105
fd00::204:4:4:4,361,0,0,3624,200517,1,0,60,0,0,0,0,0,1,60,453,2,0,200970,0,0
fd00::204:4:4:4,19,0,0,8,211069,2,0,60,0,0,0,0,1,2,60,1311,2,0,212380,1,1
fd00::204:4:4:4,19,0,0,8,221629,3,1,60,12,1624,100,-55,2,4,60,201,2,1372,221830,1,1
fd00::204:4:4:4,19,0,0,8,232185,4,2,60,12,3174,100,-55,3,6,60,1475,2,1832,233660,1,1
fd00::204:4:4:4,19,0,0,8,242738,5,4,60,12,2004,100,-55,4,9,60,2122,2,2262,244860,0,0
fd00::204:4:4:4,19,0,0,8,253295,6,5,60,12,1174,100,-55,5,11,60,175,2,832,253470,0,0
fd00::204:4:4:4,19,0,0,8,263851,7,6,60,12,3424,100,-55,6,13,60,469,2,2027,264320,0,0
fd00::204:4:4:4,19,0,0,8,274405,8,6,60,12,3424,100,-55,7,14,60,205,2,2027,274610,1,1
fd00::204:4:4:4,19,0,0,8,284965,9,7,60,12,5534,100,-55,8,16,60,4695,2,3012,289660,1,1
fd00::204:4:4:4,19,0,1,8,295517,10,8,60,12,5124,100,-55,9,18,60,233,2,5257,295750,1,1
fd00::204:4:4:4,19,0,1,8,306073,11,10,60,12,1505,100,-55,10,21,60,1647,2,1277,307720,0,0
fd00::204:4:4:4,19,0,1,8,316630,12,11,60,12,2494,100,-55,11,23,60,1310,2,3207,317940,0,0
fd00::204:4:4:4,19,0,0,8,327185,13,12,60,12,2994,100,-55,12,25,60,1675,2,1672,328860,0,0
fd00::204:4:4:4,19,0,1,8,337742,14,13,60,12,1674,100,-55,14,27,60,6868,2,1082,344610,1,1
fd00::204:4:4:4,19,0,1,8,348297,15,14,60,12,1404,100,-55,15,29,60,5903,2,3922,354200,1,1
fd00::204:4:4:4,19,0,1,8,358855,16,15,60,12,1763,100,-55,16,31,60,4865,2,2736,363720,1,1
fd00::204:4:4:4,19,0,1,8,369411,17,16,60,12,4925,100,-55,16,33,60,329,2,3057,369740,0,0
fd00::204:4:4:4,19,0,0,8,379965,18,17,60,12,2694,100,-55,18,35,60,1395,2,1767,381360,1,1
fd00::204:4:4:4,19,0,1,8,390521,19,18,60,12,2074,100,-55,19,37,60,4489,2,1212,395010,1,1
fd00::204:4:4:4,19,0,1,8,401077,20,19,60,12,2504,100,-55,20,39,60,933,2,3527,402010,1,1
fd00::204:4:4:4,19,0,0,8,411635,21,21,60,12,1544,100,-55,21,42,60,1715,2,1507,413350,0,0
fd00::204:4:4:4,19,0,0,8,422190,22,22,60,12,1907,100,-55,22,44,60,2640,2,2283,424830,0,0
fd00::204:4:4:4,19,0,1,8,432747,23,23,60,12,1494,100,-55,23,46,60,1043,2,1412,433790,0,0
fd00::204:4:4:4,19,0,1,8,443302,24,24,60,12,2414,100,-55,24,48,60,2528,2,1312,445830,0,0
fd00::204:4:4:4,19,0,1,8,453861,25,24,60,12,2414,100,-55,25,49,60,2189,2,1312,456050,1,1
fd00::204:4:4:4,19,0,1,8,464414,26,26,60,12,2784,100,-55,26,52,60,4026,2,4087,468440,0,0
fd00::204:4:4:4,19,0,0,8,474971,27,27,60,12,2024,100,-55,27,54,60,2289,2,2027,477260,0,0
fd00::204:4:4:4,19,0,0,8,485526,28,28,60,12,2874,100,-55,28,56,60,2794,2,3362,488320,0,0
fd00::204:4:4:4,19,0,0,8,496085,29,29,60,12,3724,100,-55,29,58,60,775,2,2807,496860,0,0
fd00::204:4:4:4,19,0,1,8,506637,30,30,60,12,1774,100,-55,30,60,60,933,2,1097,507570,0,0
fd00::204:4:4:4,19,0,0,8,517193,31,31,60,12,1364,100,-55,31,62,60,2557,2,997,519750,0,0
fd00::204:4:4:4,19,0,1,8,527749,32,32,60,12,2704,100,-55,32,64,60,401,2,1912,528150,0,0
fd00::204:4:4:4,19,0,0,8,538306,33,33,60,12,2084,100,-55,33,66,60,974,2,1497,539280,0,0
fd00::204:4:4:4,19,0,1,8,548861,34,34,60,12,2934,100,-55,34,68,60,149,2,1572,549010,0,0
fd00::204:4:4:4,19,0,1,8,559417,35,35,60,12,2104,100,-55,35,70,60,163,2,2417,559580,0,0
fd00::204:4:4:4,19,0,0,8,569973,36,36,60,12,4144,100,-55,37,72,60,1507,2,2212,571480,1,1
fd00::204:4:4:4,19,0,1,8,580531,37,37,60,12,6184,100,-55,38,74,60,399,2,3302,580930,1,1
fd00::204:4:4:4,19,0,0,8,591086,38,38,60,12,4934,100,-55,39,76,60,3704,2,2607,594790,1,1
fd00::204:4:4:4,19,0,1,8,601642,39,39,60,12,6906,100,-55,40,78,60,4208,2,5483,605850,1,1
fd00::204:4:4:4,19,0,1,8,612198,40,40,60,12,9784,100,-55,41,80,60,3872,2,5277,616070,1,1
fd00::204:4:4:4,19,0,0,8,622755,41,41,60,12,9794,100,-55,42,82,60,525,2,5004,623280,1,1
fd00::204:4:4:4,19,0,0,8,633310,42,42,60,12,8964,100,-55,43,84,60,3200,2,5777,636510,1,1
fd00::204:4:4:4,19,0,1,8,643867,43,43,60,12,5686,100,-55,44,86,60,483,2,3963,644350,1,1
fd00::204:4:4:4,19,0,0,8,654423,44,44,60,12,6324,100,-55,45,88,60,2457,2,5157,656880,1,1
fd00::204:4:4:4,19,0,0,8,664981,45,45,60,12,4654,100,-55,46,90,60,159,2,3552,665140,1,1
fd00::204:4:4:4,19,0,1,8,675537,46,47,60,12,1594,100,-55,47,93,60,523,2,2092,676060,0,0
fd00::204:4:4:4,19,0,0,8,686091,47,48,60,12,2934,100,-55,48,95,60,1169,2,1677,687260,0,0
fd00::204:4:4:4,19,0,0,8,696647,48,49,60,12,1894,100,-55,50,97,60,11823,2,4552,708470,1,1
fd00::204:4:4:4,19,0,1,8,707203,49,50,60,12,2325,100,-55,51,99,60,9457,2,5397,716660,1,1
fd00::204:4:4:4,19,0,0,9,717761,50,51,60,12,1845,100,-55,51,101,60,159,2,3547,717920,0,0
fd00::204:4:4:4,19,0,0,8,728315,51,52,60,12,2274,100,-55,52,103,60,175,2,1382,728490,0,0
fd00::204:4:4:4,19,0,0,8,738871,52,53,60,12,2427,100,-55,53,105,60,189,2,1318,739060,0,0
fd00::204:4:4:4,19,0,0,8,749425,53,54,60,12,3974,100,-55,54,107,60,205,2,2162,749630,0,0
fd00::204:4:4:4,19,0,0,8,759981,54,55,60,12,3284,100,-55,56,109,60,6029,2,1852,766010,1,1
fd00::204:4:4:4,19,0,1,8,770537,55,56,60,12,3294,100,-55,57,111,60,4503,2,3257,775040,1,1
fd00::204:4:4:4,19,0,1,8,781093,56,57,60,12,1977,100,-55,58,113,60,457,2,4243,781550,1,1
fd00::204:4:4:4,19,0,0,8,791649,57,58,60,12,3664,100,-55,59,115,60,5581,2,1972,797230,1,1
fd00::204:4:4:4,19,0,0,9,802209,58,59,60,12,2414,100,-55,60,117,60,3351,2,3762,805560,1,1
fd00::204:4:4:4,19,0,1,8,812761,59,60,60,12,2564,100,-55,61,119,60,7219,2,3172,819980,1,1
fd00::204:4:4:4,19,0,1,8,823319,60,62,60,12,3217,100,-55,62,122,60,4501,2,3603,827820,0,0
fd00::204:4:4:4,19,0,1,8,833873,61,63,60,12,1264,100,-55,64,124,60,8857,4,4027,842730,1,1
fd00::204:4:4:4,209,0,5,96,949993,62,74,60,12,1445,100,-55,75,131,60,327,2,2297,950320,1,6
fd00::204:4:4:4,19,0,0,8,960549,63,75,60,12,4534,100,-55,76,133,60,411,2,2407,960960,1,6
fd00::204:4:4:4,19,0,0,8,971102,64,76,60,12,4335,100,-55,77,135,60,428,2,2377,971530,1,6
fd00::204:4:4:4,19,0,0,8,981659,65,77,60,12,9804,100,-55,78,137,60,651,2,5217,982310,1,6
fd00::204:4:4:4,19,0,0,8,992214,66,77,60,12,9804,100,-55,80,138,60,9906,2,5217,1002120,3,8
fd00::204:4:4:4,19,0,1,8,1002769,67,78,60,12,18076,100,-55,80,140,60,3061,2,11453,1005830,2,7
fd00::204:4:4:4,19,0,1,8,1013327,68,79,60,12,19344,100,-55,82,142,60,12173,2,12332,1025500,3,8
fd00::204:4:4:4,19,0,1,8,1023882,69,80,60,12,17396,100,-55,82,145,60,3088,6,8248,1026970,2,6
fd00::204:4:4:4,19,0,1,8,1034437,70,81,60,12,14676,100,-55,85,146,60,17033,2,8248,1051470,4,9
fd00::204:4:4:4,19,0,1,8,1044994,71,82,60,12,15596,100,-55,85,148,60,11866,2,15848,1056860,3,8
fd00::204:4:4:4,95,0,2,44,1097775,72,87,60,12,25235,100,-55,89,152,60,455,2,13247,1098230,2,9
fd00::204:4:4:4,19,0,0,8,1108330,73,88,60,12,24616,100,-55,90,154,60,1310,2,13918,1109640,2,9
fd00::204:4:4:4,19,0,0,8,1118887,74,90,60,12,18685,100,-55,92,157,60,1533,2,10182,1120420,2,9
fd00::204:4:4:4,19,0,0,8,1129443,75,91,60,12,17087,100,-55,93,159,60,1337,2,9453,1130780,2,9
fd00::204:4:4:4,19,0,1,8,1139999,76,92,60,12,18494,100,-55,94,161,60,1631,2,9387,1141630,2,9
fd00::204:4:4:4,19,0,1,8,1150554,77,93,60,12,14865,100,-55,95,163,60,3326,2,7817,1153880,2,9
fd00::204:4:4:4,19,0,1,8,1161111,78,95,60,12,5995,100,-55,96,166,60,6839,2,4992,1167950,1,8
fd00::204:4:4:4,19,0,1,8,1171667,79,96,60,12,3975,100,-55,97,168,60,1183,2,6047,1172850,1,8
fd00::204:4:4:4,19,0,1,8,1182221,80,97,60,12,3914,100,-55,98,170,60,5609,2,2937,1187830,1,8
fd00::204:4:4:4,19,0,2,7,1192779,81,98,60,12,5044,100,-55,100,172,60,14861,2,4517,1207640,2,9
fd00::204:4:4:4,19,0,2,8,1203335,82,99,60,12,7784,100,-55,102,175,60,25655,4,10197,1228990,3,9
fd00::204:4:4:4,19,0,1,8,1213891,83,100,60,12,5134,100,-55,103,176,60,18319,2,10197,1232210,3,10
fd00::204:4:4:4,19,0,2,7,1224449,84,101,60,12,6754,100,-55,103,178,60,12941,2,11322,1237390,2,9
fd00::204:4:4:4,2033,0,256,3557,2406718,90,195,60,12,5564,100,-55,220,186,60,442,2,2992,2407160,25,124
fd00::204:4:4:4,19,0,0,8,2417274,91,196,60,12,2634,100,-55,221,188,60,176,2,1597,2417450,25,124
fd00::204:4:4:4,19,0,0,8,2427830,92,197,60,12,4744,100,-55,222,190,60,540,2,2582,2428370,25,124
fd00::204:4:4:4,19,0,0,8,2438389,93,198,60,12,2024,100,-55,223,192,60,201,2,2377,2438590,25,124
fd00::204:4:4:4,19,0,0,8,2448945,94,198,60,12,2024,100,-55,225,193,60,1195,2,2377,2450140,27,126
fd00::204:4:4:4,19,0,0,8,2459498,95,199,60,12,9664,100,-55,226,195,60,1982,2,5217,2461480,27,126
fd00::204:4:4:4,19,0,0,8,2470054,96,201,60,12,6534,100,-55,227,198,60,1436,2,3477,2471490,26,125
fd00::204:4:4:4,19,0,0,8,2480610,97,202,60,12,5425,100,-55,228,200,60,2710,2,3587,2483320,26,125
fd00::204:4:4:4,19,0,0,8,2491169,98,203,60,12,3056,100,-55,229,202,60,201,2,2683,2491370,26,125
fd00::204:4:4:4,19,0,0,8,2501723,99,205,60,12,1604,100,-55,230,205,60,2037,2,1152,2503760,25,124
fd00::204:4:4:4,19,0,0,9,2512281,100,205,60,12,1604,100,-55,231,206,60,1769,2,1152,2514050,26,125
fd00::204:4:4:4,19,0,0,9,2522837,101,206,60,12,8264,100,-55,232,208,60,2133,2,4867,2524970,26,125
fd00::204:4:4:4,19,0,0,8,2533393,102,207,60,12,6244,100,-55,233,210,60,467,2,3892,2533860,26,125
fd00::204:4:4:4,19,0,0,9,2543946,103,208,60,12,7654,100,-55,234,212,60,204,2,5472,2544150,26,125
fd00::204:4:4:4,19,0,0,8,2554503,104,209,60,12,12074,100,-55,235,214,60,147,2,6247,2554650,26,125
fd00::204:4:4:4,19,0,0,9,2565058,105,209,60,12,12074,100,-55,236,215,60,3942,2,6247,2569000,27,126
fd00::204:4:4:4,19,0,1,8,2575614,106,211,60,12,12304,100,-55,239,218,60,15226,2,8252,2590840,28,127
fd00::204:4:4:4,19,0,0,8,2586170,107,212,60,12,11614,100,-55,239,220,60,5510,2,10707,2591680,27,126
fd00::204:4:4:4,19,0,0,8,2596727,108,214,60,12,6596,100,-55,240,223,60,5033,2,5013,2601760,26,125
fd00::204:4:4:4,19,0,0,8,2607285,109,214,60,12,6596,100,-55,240,224,60,215,2,5013,2607500,26,125
fd00::204:4:4:4,19,0,0,8,2617838,110,215,60,12,10454,100,-55,241,226,60,1002,2,5787,2618840,26,125
fd00::204:4:4:4,19,0,0,8,2628394,111,216,60,12,15085,100,-55,244,228,60,14036,2,10902,2642430,28,127
fd00::204:4:4:4,19,0,0,9,2638950,112,217,60,12,15376,100,-55,244,230,60,8310,2,12553,2647260,27,126
fd00::204:4:4:4,19,0,1,8,2649507,113,218,60,12,10624,100,-55,246,232,60,12243,2,9652,2661750,28,127
fd00::204:4:4:4,19,0,1,8,2660063,114,219,60,12,12106,100,-55,246,234,60,8407,2,10988,2668470,27,126
fd00::205:5:5:5,427,0,0,4151,237742,1,0,60,0,0,0,0,0,1,60,258,3,0,238000,0,0
fd00::205:5:5:5,19,0,0,8,248536,2,1,60,12,2914,100,-79,1,3,60,244,3,2472,248780,0,0
fd00::205:5:5:5,19,0,0,8,259328,3,2,60,12,2854,100,-79,2,5,60,232,3,1567,259560,0,0
fd00::205:5:5:5,19,0,0,9,270117,4,3,60,12,4684,100,-79,4,7,60,1203,3,2867,271320,1,1
fd00::205:5:5:5,19,0,0,8,280910,5,4,60,12,6024,100,-79,5,9,60,350,3,3607,281260,1,1
fd00::205:5:5:5,19,0,0,9,291704,6,5,60,12,5544,100,-79,6,11,60,1666,3,5642,293370,1,1
fd00::205:5:5:5,19,0,0,8,302494,7,6,60,12,7374,100,-79,7,13,60,3196,3,3932,305690,1,1
fd00::205:5:5:5,19,0,0,9,313285,8,8,60,12,3264,100,-79,8,16,60,3745,3,3347,317030,0,0
fd00::205:5:5:5,19,0,0,8,324078,9,9,60,12,3904,100,-79,9,18,60,512,3,2162,324590,0,0
fd00::205:5:5:5,19,0,0,9,334869,10,10,60,12,4824,100,-79,10,20,60,3861,3,2867,338730,0,0
fd00::205:5:5:5,19,0,1,8,345662,11,11,60,12,1824,100,-79,11,22,60,3498,3,4027,349160,0,0
fd00::205:5:5:5,19,0,0,8,356452,12,12,60,12,2673,100,-79,12,24,60,2998,3,2876,359450,0,0
fd00::205:5:5:5,19,0,0,9,367246,13,13,60,12,6045,100,-79,13,26,60,1444,3,3337,368690,0,0
fd00::205:5:5:5,19,0,0,9,378038,14,14,60,12,3044,100,-79,14,28,60,592,3,3482,378630,0,0
fd00::205:5:5:5,19,0,0,9,388830,15,15,60,12,3614,100,-79,15,30,60,230,3,2647,389060,0,0
fd00::205:5:5:5,19,0,0,8,399624,16,16,60,12,2854,100,-79,16,32,60,216,3,3562,399840,0,0
fd00::205:5:5:5,19,0,0,9,410414,17,17,60,12,7344,100,-79,18,34,60,2376,3,4302,412790,1,1
fd00::205:5:5:5,19,0,0,9,421206,18,18,60,12,6654,100,-79,19,36,60,2994,3,3712,424200,1,1
fd00::205:5:5:5,19,0,0,8,431998,19,19,60,12,2397,100,-79,20,38,60,1092,3,2598,433090,1,1
fd00::205:5:5:5,19,0,0,8,442792,20,20,60,12,4784,100,-79,21,40,60,2828,3,2742,445620,1,1
fd00::205:5:5:5,19,0,0,9,453580,21,21,60,12,3254,100,-79,22,42,60,1140,3,3062,454720,1,1
fd00::205:5:5:5,19,0,0,8,464374,22,23,60,12,3344,100,-79,23,45,60,4136,3,4157,468510,0,0
fd00::205:5:5:5,19,0,0,8,475166,23,24,60,12,2374,100,-79,24,47,60,2164,3,2482,477330,0,0
fd00::205:5:5:5,19,0,0,8,485958,24,25,60,12,4554,100,-79,25,49,60,3202,3,3467,489160,0,0
fd00::205:5:5:5,19,0,0,9,496748,25,26,60,12,4144,100,-79,26,51,60,602,3,2842,497350,0,0
fd00::205:5:5:5,19,0,0,8,507540,26,27,60,12,2474,100,-79,27,53,60,240,3,2077,507780,0,0
fd00::205:5:5:5,19,0,0,9,518332,27,28,60,12,1784,100,-79,28,55,60,1558,3,1137,519890,0,0
fd00::205:5:5:5,19,0,0,9,529124,28,29,60,12,3194,100,-79,29,57,60,286,3,1947,529410,0,0
fd00::205:5:5:5,19,0,0,9,539918,29,30,60,12,2784,100,-79,31,59,60,272,3,1777,540190,1,1
