node,cpu_mj,total_mj,latency_ms,volume_B,response_ms,throughput_bps,root_time_now
fd00::204:4:4:4,19,27,544,2892,3204,179,464660
fd00::204:4:4:4,19,27,344,2964,904,637,475090
fd00::204:4:4:4,19,27,354,3036,1614,356,485660
fd00::204:4:4:4,19,27,434,3108,1764,326,496160
fd00::204:4:4:4,19,27,374,3180,1354,425,506940
fd00::204:4:4:4,19,27,243,3252,1293,445,517300
fd00::204:4:4:4,19,27,324,3324,1304,441,527870
fd00::204:4:4:4,19,27,334,3396,2014,285,538440
fd00::204:4:4:4,19,27,624,3468,1464,393,548940
fd00::204:4:4:4,19,27,494,3540,2174,264,559510
fd00::204:4:4:4,19,27,224,3612,2954,194,570780
fd00::204:4:4:4,19,27,314,3696,1644,408,581700
fd00::204:4:4:4,19,27,674,3768,1024,562,591290
fd00::204:4:4:4,19,27,1314,3840,3344,172,603400
fd00::204:4:4:4,19,27,834,3912,2164,266,612290
fd00::204:4:4:4,19,27,284,3984,1194,482,622860
fd00::204:4:4:4,19,27,924,4056,1064,541,633430
fd00::204:4:4:4,19,27,234,4128,3664,157,644000
fd00::204:4:4:4,19,27,594,4200,944,610,654500
fd00::204:4:4:4,19,27,464,4272,884,651,665070
fd00::204:4:4:4,19,27,544,4344,1874,307,675640
fd00::204:4:4:4,19,27,414,4416,904,637,686210
fd00::204:4:4:4,19,27,494,4488,2034,283,696780
fd00::204:4:4:4,19,27,364,4560,2184,263,707420
fd00::204:4:4:4,19,27,374,4632,654,880,717850
fd00::204:4:4:4,19,27,244,4704,804,716,728420
fd00::204:4:4:4,19,27,534,4776,674,854,738990
fd00::204:4:4:4,19,27,264,4848,1454,396,749560
fd00::204:4:4:4,19,27,834,4920,2234,257,760620
fd00::204:4:4:4,19,27,365,5004,2325,289,772450
fd00::204:4:4:4,19,27,584,5076,2684,214,782740
fd00::204:4:4:4,19,27,734,5148,1504,382,791770
fd00::204:4:4:4,19,27,534,5220,1374,419,802340
fd00::204:4:4:4,19,27,754,5292,3204,179,813260
fd00::204:4:4:4,19,27,694,5364,2094,275,823410
fd00::204:4:4:4,19,27,984,5436,2034,283,833980
fd00::204:4:4:4,19,27,294,5508,2044,281,844550
fd00::204:4:4:4,19,27,374,5580,1424,404,855120
fd00::204:4:4:4,19,27,384,5652,1434,401,865690
fd00::204:4:4:4,19,27,394,5724,1094,526,876190
fd00::204:4:4:4,19,27,474,5796,1034,557,886760
fd00::204:4:4:4,19,27,274,5868,1114,517,897330
fd00::204:4:4:4,19,27,354,5940,1894,304,907900
fd00::204:4:4:4,19,27,224,6012,1904,302,918400
fd00::204:4:4:4,19,27,584,6084,1494,385,928970
fd00::204:4:4:4,19,27,594,6156,3534,162,939540
fd00::204:4:4:4,19,27,394,6228,1444,398,951790
fd00::204:4:4:4,19,27,414,6312,1884,356,961940
fd00::204:4:4:4,19,27,424,6384,1964,293,972020
fd00::204:4:4:4,19,27,294,6456,1694,340,984060
fd00::204:4:4:4,19,27,234,6528,1074,536,992320
fd00::204:4:4:4,19,27,524,6600,3394,169,1003520
fd00::204:4:4:4,19,27,814,6672,1374,419,1013460
fd00::204:4:4:4,19,27,474,6744,1314,438,1023960
fd00::204:4:4:4,19,27,484,6816,2514,229,1034530
fd00::204:4:4:4,19,27,494,6888,1614,356,1045100
fd00::204:4:4:4,19,27,434,6960,1204,478,1055670
fd00::204:4:4:4,19,27,934,7032,2264,254,1066520
fd00::204:4:4:4,19,27,244,7104,1714,336,1076740
fd00::204:4:4:4,19,27,884,7176,1164,494,1087310
fd00::204:4:4:4,19,27,544,7248,1524,377,1097880
fd00::204:4:4:4,19,27,414,7320,1884,305,1108450
fd00::204:4:4:4,19,27,494,7392,1194,482,1119230
fd00::204:4:4:4,19,27,364,7464,1204,478,1129520
fd00::204:4:4:4,19,27,374,7536,934,616,1141070
fd00::204:4:4:4,19,27,874,7608,1574,365,1151780
fd00::204:4:4:4,19,27,754,7692,1384,485,1161440
fd00::204:4:4:4,19,27,344,7764,2024,284,1172570
fd00::204:4:4:4,19,27,354,7836,2174,264,1182300
fd00::204:4:4:4,19,27,784,7908,2674,215,1192870
fd00::204:4:4:4,19,27,444,7980,2124,271,1203440
fd00::204:4:4:4,19,27,454,8052,1854,310,1214010
fd00::204:4:4:4,19,27,324,8124,1374,419,1224580
fd00::204:4:4:4,19,27,334,8196,1874,307,1235080
fd00::204:4:4:4,19,27,344,8268,1044,551,1245650
fd00::204:4:4:4,19,27,284,8340,1474,390,1256220
fd00::204:4:4:4,19,27,644,8412,784,734,1266790
fd00::204:4:4:4,19,27,303,8484,933,617,1277360
fd00::204:4:4:4,19,27,874,8556,1224,470,1287860
fd00::204:4:4:4,19,27,604,8628,954,603,1298570
fd00::204:4:4:4,19,27,264,8700,3134,183,1309000
fd00::204:4:4:4,19,27,554,8772,2584,222,1319570
fd00::204:4:4:4,19,27,354,8844,984,585,1332940
fd00::204:4:4:4,19,27,1414,8916,3024,190,1342530
fd00::204:4:4:4,19,27,244,9000,1644,408,1351700
fd00::204:4:4:4,19,27,464,9072,1304,441,1361780
fd00::204:4:4:4,19,27,964,9144,1454,396,1372350
fd00::204:4:4:4,19,27,414,9216,2724,211,1382920
fd00::204:4:4:4,19,27,1474,9288,1684,342,1393420
fd00::204:4:4:4,19,27,1204,9360,1554,370,1403990
fd00::204:4:4:4,19,27,444,9432,1634,352,1414560
fd00::204:4:4:4,19,27,454,9504,1014,568,1425130
fd00::204:4:4:4,19,27,1165,9576,2075,277,1435700
fd00::204:4:4:4,19,27,404,9648,1594,361,1446480
fd00::204:4:4:4,19,27,2514,9720,2794,206,1456770
fd00::204:4:4:4,19,27,494,9792,1334,431,1467340
fd00::204:4:4:4,19,27,644,9864,1134,507,1478190
fd00::204:4:4:4,19,27,234,9936,1284,448,1488480
fd00::204:4:4:4,19,27,594,10008,1434,401,1498980
fd00::204:4:4:4,19,27,464,10080,1164,494,1509550
fd00::204:4:4:4,19,27,474,10152,824,699,1521520
fd00::204:4:4:4,19,27,494,10236,1194,562,1531460
fd00::204:4:4:4,19,27,434,10308,1764,326,1541820
fd00::204:4:4:4,19,27,794,10380,2404,239,1552460
fd00::204:4:4:4,19,27,454,10452,2064,279,1562330
fd00::204:4:4:4,19,27,674,10524,1794,321,1572900
fd00::204:4:4:4,19,27,754,10596,1174,490,1583470
fd00::204:4:4:4,19,27,1044,10668,2374,242,1594040
fd00::204:4:4:4,19,27,564,10740,2104,273,1604540
fd00::204:4:4:4,19,27,434,10812,2744,209,1615110
fd00::204:4:4:4,19,27,374,10884,1494,385,1625680
fd00::204:4:4:4,19,27,1294,10956,1434,401,1636250
fd00::204:4:4:4,19,27,604,11028,1234,466,1646820
fd00::204:4:4:4,19,27,964,11100,2574,223,1657320
fd00::204:4:4:4,19,27,694,11172,4334,132,1667890
fd00::204:4:4:4,19,27,634,11244,1124,512,1678460
fd00::204:4:4:4,19,27,294,11316,714,806,1689030
fd00::204:4:4:4,19,27,374,11388,1354,425,1699600
fd00::204:4:4:4,19,27,524,11460,1014,568,1711780
fd00::204:4:4:4,19,27,534,11532,1864,309,1722840
fd00::204:4:4:4,19,27,484,11616,834,805,1731240
fd00::204:4:4:4,19,27,284,11688,1964,293,1742650
fd00::204:4:4:4,19,27,364,11760,2604,221,1752940
fd00::204:4:4:4,19,27,583,11832,793,726,1762880
fd00::204:4:4:4,19,27,314,11904,1294,445,1773450
fd00::204:4:4:4,19,27,464,11976,1444,398,1784020
fd00::204:4:4:4,19,27,404,12048,1384,416,1794590
fd00::204:4:4:4,19,27,1184,12120,1324,435,1805160
fd00::204:4:4:4,19,27,564,12192,2244,256,1815660
fd00::204:4:4:4,19,28,435,12264,925,622,1826230
fd00::204:4:4:4,19,27,514,12336,1214,474,1836800
fd00::204:4:4:4,19,27,384,12408,1854,310,1847370
fd00::204:4:4:4,19,27,464,12480,2564,224,1858430
fd00::204:4:4:4,19,27,333,12552,1593,361,1868440
fd00::204:4:4:4,19,27,484,12624,1324,435,1879010
fd00::204:4:4:4,19,27,984,12696,1614,356,1889580
fd00::204:4:4:4,19,27,294,12768,3024,190,1902390
fd00::204:4:4:4,19,27,524,12852,1294,519,1912540
fd00::204:4:4:4,19,27,323,12924,2003,287,1922060
fd00::204:4:4:4,19,27,474,12996,1664,346,1932000
fd00::204:4:4:4,19,27,974,13068,1464,393,1942360
fd00::204:4:4:4,19,27,284,13140,1684,342,1952930
fd00::204:4:4:4,19,27,294,13212,714,806,1963500
fd00::204:4:4:4,19,27,514,13284,1284,448,1974000
fd00::204:4:4:4,19,27,454,13356,1294,445,1984570
fd00::204:4:4:4,19,27,394,13428,814,707,1995140
fd00::204:4:4:4,19,27,404,13500,2924,196,2005710
fd00::204:4:4:4,19,27,554,13572,1534,375,2016280
fd00::204:4:4:4,19,27,424,13644,1124,512,2026780
fd00::204:4:4:4,19,27,1974,13716,2114,272,2037350
fd00::204:4:4:4,19,27,444,13788,1144,503,2047920
fd00::204:4:4:4,19,27,314,13860,1294,445,2058490
fd00::204:4:4:4,19,27,464,13932,1024,562,2069060
fd00::204:4:4:4,19,27,474,14004,1594,361,2079560
fd00::204:4:4:4,19,27,414,14076,1464,393,2091880
fd00::204:4:4:4,19,27,434,14160,1204,558,2101400
fd00::204:4:4:4,19,27,514,14232,1424,404,2111480
fd00::204:4:4:4,19,27,384,14304,1084,531,2122050
fd00::204:4:4:4,19,27,884,14376,1444,398,2132340
fd00::204:4:4:4,19,27,404,14448,1034,557,2142910
fd00::204:4:4:4,19,27,904,14520,1604,359,2153480
fd00::204:4:4:4,19,27,424,14592,774,744,2164050
fd00::204:4:4:4,19,27,434,14664,924,623,2174620
fd00::204:4:4:4,19,27,444,14736,1424,404,2185120
fd00::204:4:4:4,19,27,314,14808,1714,336,2195690
fd00::204:4:4:4,19,27,324,14880,1374,419,2206330
fd00::204:4:4:4,19,27,474,14952,894,644,2216830
fd00::204:4:4:4,19,27,904,15024,2584,222,2227400
fd00::204:4:4:4,19,27,494,15096,914,630,2237900
fd00::204:4:4:4,19,27,434,15168,2604,221,2248470
fd00::204:4:4:4,19,27,1074,15240,1214,474,2259040
fd00::204:4:4:4,19,27,1083,15312,1503,383,2269610
fd00::204:4:4:4,19,27,464,15384,3334,172,2283750
fd00::204:4:4:4,19,27,274,15468,1394,482,2291450
fd00::204:4:4:4,19,27,634,15540,1964,293,2302020
fd00::204:4:4:4,19,27,1557,15612,2887,199,2312940
fd00::204:4:4:4,19,27,374,15684,4154,138,2324210
fd00::204:4:4:4,19,27,314,15756,874,659,2332960
fd00::204:4:4:4,19,27,324,15828,1584,363,2343460
fd00::204:4:4:4,19,27,474,15900,1454,396,2354030
fd00::204:4:4:4,19,27,274,15972,1744,330,2364600
fd00::204:4:4:4,19,27,704,16044,1334,431,2375170
fd00::204:4:4:4,19,27,364,16116,1204,478,2385740
fd00::204:4:4:4,19,27,444,16188,2404,239,2396730
fd00::204:4:4:4,19,27,314,16260,1994,288,2406810
fd00::204:4:4:4,19,27,324,16332,884,651,2417380
fd00::204:4:4:4,19,27,404,16404,1384,416,2427950
fd00::204:4:4:4,19,27,344,16476,1534,375,2438520
fd00::204:4:4:4,19,27,424,16548,2804,205,2449020
fd00::204:4:4:4,19,27,294,16620,1274,452,2459590
fd00::204:4:4:4,19,27,1914,16692,2054,280,2471560
fd00::204:4:4:4,19,27,324,16776,884,760,2481290
fd00::204:4:4:4,19,27,614,16848,1734,332,2491860
fd00::204:4:4:4,19,27,274,16920,1254,459,2502290
fd00::204:4:4:4,19,27,354,16992,2244,256,2512370
fd00::204:4:4:4,19,27,784,17064,1134,507,2522940
fd00::204:4:4:4,19,27,374,17136,1144,503,2533510
fd00::204:4:4:4,19,27,524,17208,1154,499,2544080
fd00::204:4:4:4,19,27,884,17280,1934,297,2554580
fd00::204:4:4:4,19,27,474,17352,1734,332,2565150
fd00::204:4:4:4,19,27,1534,17424,2094,275,2575720
fd00::204:4:4:4,19,27,564,17496,1894,304,2586290
fd00::204:4:4:4,19,27,364,17568,1624,354,2596860
fd00::204:4:4:4,19,27,584,17640,1074,536,2607360
fd00::204:4:4:4,19,27,874,17712,1014,568,2617930
fd00::204:4:4:4,19,27,394,17784,2914,197,2628500
fd00::204:4:4:4,19,27,334,17856,684,842,2639070
fd00::204:4:4:4,19,27,344,17928,1604,359,2649640
fd00::204:4:4:4,19,27,494,18000,704,818,2663080
fd00::204:4:4:4,19,27,444,18084,1284,523,2671340
fd00::204:4:4:4,19,27,444,18144,1284,373,2683800
fd00::204:4:4:4,19,27,254,18228,814,825,2691850
fd00::204:4:4:4,19,27,1036,18300,2016,285,2702630
fd00::204:4:4:4,19,27,414,18372,1254,459,2712920
fd00::204:4:4:4,19,27,774,18444,3294,174,2723490
fd00::204:4:4:4,19,27,294,18516,924,623,2734060
fd00::204:4:4:4,19,27,934,18588,3454,166,2744630
fd00::204:4:4:4,19,27,384,18660,3044,189,2755690
fd00::204:4:4:4,19,27,324,18732,1444,398,2765700
fd00::204:4:4:4,19,27,474,18804,1104,521,2776270
fd00::204:4:4:4,19,27,974,18876,2374,242,2786840
fd00::204:4:4:4,19,27,494,18948,2314,248,2797410
fd00::204:4:4:4,19,27,854,19020,2254,255,2807980
fd00::204:4:4:4,19,27,234,19092,2614,220,2818480
fd00::204:4:4:4,19,28,384,19164,1574,365,2829050
fd00::204:4:4:4,19,27,464,19236,1024,562,2839620
fd00::204:4:4:4,19,27,474,19308,1594,361,2851030
fd00::204:4:4:4,19,27,494,19392,1964,342,2862020
fd00::204:4:4:4,19,27,294,19464,854,674,2871680
fd00::204:4:4:4,19,27,304,19536,1074,536,2881900
fd00::204:4:4:4,19,27,453,19608,663,868,2892400
fd00::204:4:4:4,19,27,534,19680,2494,230,2902970
fd00::204:4:4:4,19,27,404,19752,2364,243,2913540
fd00::204:4:4:4,19,27,274,19824,1044,551,2924040
fd00::204:4:4:4,19,27,565,19896,915,629,2934610
fd00::204:4:4:4,19,27,644,19968,2044,281,2945180
fd00::204:4:4:4,19,27,794,20040,1494,385,2955750
fd00::204:4:4:4,19,27,524,20112,1924,299,2966320
fd00::204:4:4:4,19,27,394,20184,1444,398,2976820
fd00::204:4:4:4,19,27,404,20256,964,597,2987460
fd00::204:4:4:4,19,27,554,20328,974,591,2997960
fd00::204:4:4:4,19,27,703,20400,983,585,3008530
fd00::204:4:4:4,19,27,294,20472,924,623,3019100
fd00::204:4:4:4,19,27,304,20544,1424,404,3029600
fd00::204:4:4:4,19,27,454,20616,1714,336,3042270
fd00::204:4:4:4,19,27,404,20700,964,697,3051090
fd00::204:4:4:4,19,27,274,20772,3004,191,3063060
fd00::204:4:4:4,19,27,914,20844,2804,205,3072860
fd00::204:4:4:4,19,27,1134,20916,1624,354,3082870
fd00::204:4:4:4,19,27,724,20988,1494,385,3092950
fd00::204:4:4:4,19,27,2274,21060,3044,189,3103520
fd00::204:4:4:4,19,27,674,21132,814,707,3114090
fd00::204:4:4:4,19,27,474,21204,2994,192,3124730
fd00::204:4:4:4,19,27,344,21276,1254,459,3135160
fd00::204:4:4:4,19,27,284,21348,1614,356,3145730
fd00::204:4:4:4,19,27,224,21420,3164,182,3156300
fd00::204:4:4:4,19,27,234,21492,1284,448,3166940
fd00::204:4:4:4,19,27,384,21564,2694,213,3177440
fd00::204:4:4:4,19,27,1654,21636,1794,321,3187940
fd00::204:4:4:4,19,27,1664,21708,2084,276,3198930
fd00::204:4:4:4,19,27,554,21780,1254,459,3209080
fd00::204:4:4:4,19,27,494,21852,1964,293,3219650
fd00::204:4:4:4,19,27,784,21924,1274,452,3232390
fd00::204:4:4:4,19,27,314,22008,1784,376,3241910
fd00::204:4:4:4,19,27,394,22080,1514,380,3251570
fd00::204:4:4:4,19,27,824,22152,1804,319,3262490
fd00::204:4:4:4,19,27,834,22224,1744,330,3272430
fd00::204:4:4:4,19,27,564,22296,1474,390,3283000
fd00::204:4:4:4,19,27,294,22368,924,623,3293500
fd00::204:4:4:4,19,27,374,22440,1634,352,3304420
fd00::204:4:4:4,19,27,454,22512,944,610,3314640
fd00::204:4:4:4,19,27,254,22584,1864,309,3325210
fd00::204:4:4:4,19,27,1734,22656,3834,150,3335780
fd00::204:4:4:4,19,27,274,22728,1114,517,3346280
fd00::204:4:4:4,19,27,284,22800,1404,410,3357060
fd00::204:4:4:4,19,27,644,22872,1064,541,3367420
fd00::204:4:4:4,19,27,444,22944,864,666,3377990
fd00::204:4:4:4,19,27,665,23016,1995,288,3388560
fd00::204:4:4:4,19,27,394,23088,884,651,3399060
fd00::204:4:4:4,19,27,894,23160,1594,361,3409630
fd00::204:4:4:4,19,27,764,23232,1184,486,3421460
fd00::204:4:4:4,19,27,504,23316,1414,475,3431680
fd00::204:4:4:4,19,27,304,23388,864,666,3441340
fd00::204:4:4:4,19,27,804,23460,1084,531,3451840
fd00::204:4:4:4,19,27,464,23532,3334,172,3463390
fd00::204:4:4:4,19,27,824,23604,1734,332,3473190
fd00::204:4:4:4,19,27,694,23676,2864,201,3483550
fd00::204:4:4:4,19,27,284,23748,774,744,3494120
fd00::204:4:4:4,19,27,434,23820,1484,388,3504620
fd00::204:4:4:4,19,27,514,23892,1284,448,3515190
fd00::204:4:4:4,19,27,804,23964,1434,401,3525760
fd00::204:4:4:4,19,27,535,24036,1445,398,3536330
fd00::204:4:4:4,19,27,474,24108,894,644,3546900
fd00::204:4:4:4,19,27,834,24180,2794,206,3557400
fd00::204:4:4:4,19,27,494,24252,1194,482,3567970
fd00::204:4:4:4,19,27,714,24324,854,674,3578540
fd00::204:4:4:4,19,27,514,24396,1004,573,3589110
fd00::204:4:4:4,19,27,524,24468,944,610,3599680
fd00::205:5:5:5,233,1945,0,60,1,480000,129920
fd00::205:5:5:5,19,28,574,144,1904,352,142380
fd00::205:5:5:5,19,28,724,216,3244,177,153300
fd00::205:5:5:5,19,27,944,288,1154,499,162330
fd00::205:5:5:5,19,28,1234,360,1654,348,173110
fd00::205:5:5:5,19,27,474,432,894,644,183890
fd00::205:5:5:5,19,28,484,504,1114,517,194670
fd00::205:5:5:5,19,27,774,576,1334,431,205450
fd00::205:5:5:5,19,27,1554,648,1694,340,216930
fd00::205:5:5:5,19,27,724,720,934,616,227080
fd00::205:5:5:5,19,27,664,792,804,716,237860
fd00::205:5:5:5,19,27,534,864,1654,348,248640
fd00::205:5:5:5,19,27,614,936,964,597,259420
fd00::205:5:5:5,19,27,624,1008,1534,375,271320
fd00::205:5:5:5,19,27,434,1092,1834,366,281890
fd00::205:5:5:5,19,27,934,1164,1424,404,291830
fd00::205:5:5:5,19,27,734,1236,1924,299,302610
fd00::205:5:5:5,19,27,814,1308,3684,156,313740
fd00::205:5:5:5,19,27,1594,1380,2364,243,324170
fd00::205:5:5:5,19,27,834,1452,1394,413,334950
fd00::205:5:5:5,19,28,704,1524,984,585,345800
fd00::205:5:5:5,19,27,644,1596,1134,507,356580
fd00::205:5:5:5,19,27,1144,1668,1354,425,367360
fd00::205:5:5:5,19,28,314,1740,1294,445,378140
fd00::205:5:5:5,19,27,534,1812,814,707,388920
fd00::205:5:5:5,19,27,2364,1884,2924,196,399700
fd00::205:5:5:5,19,27,2234,1956,2794,206,413490
fd00::205:5:5:5,19,27,434,2040,1274,527,422170
fd00::205:5:5:5,19,27,514,2112,2614,220,432740
fd00::205:5:5:5,19,27,454,2184,1714,336,442960
fd00::205:5:5:5,19,27,464,2256,1584,363,453670
fd00::205:5:5:5,19,28,894,2328,1034,557,464730
fd00::205:5:5:5,19,28,554,2400,2234,257,475300
fd00::205:5:5:5,19,27,2244,2472,2664,216,486080
fd00::205:5:5:5,19,27,574,2544,4704,122,496860
fd00::205:5:5:5,19,28,794,2616,2614,220,507640
fd00::205:5:5:5,19,28,2623,2688,3323,173,518420
fd00::205:5:5:5,19,27,814,2760,1024,562,529270
fd00::205:5:5:5,19,28,1314,2832,1804,319,542220
fd00::205:5:5:5,19,28,1184,2904,2374,242,551110
fd00::205:5:5:5,19,28,994,2988,1414,475,561610
fd00::205:5:5:5,19,27,1284,3060,2614,220,572670
fd00::205:5:5:5,19,28,1014,3132,1574,365,583170
fd00::205:5:5:5,19,27,1164,3204,1444,398,594020
fd00::205:5:5:5,19,27,1384,3276,2014,285,604800
fd00::205:5:5:5,19,27,974,3348,1114,517,615580
fd00::205:5:5:5,19,28,774,3420,1124,512,626500
fd00::205:5:5:5,19,27,714,3492,1134,507,637140
fd00::205:5:5:5,19,27,934,3564,1144,503,647920
fd00::205:5:5:5,19,28,1294,3636,1434,401,658770
fd00::205:5:5:5,19,27,2284,3708,2424,237,669620
fd00::205:5:5:5,19,27,1174,3780,1314,438,681030
fd00::205:5:5:5,19,27,984,3864,1334,503,691530
fd00::205:5:5:5,19,27,924,3936,1204,478,701890
fd00::205:5:5:5,19,27,1144,4008,1284,448,712670
fd00::205:5:5:5,19,28,1294,4080,2274,253,723800
fd00::205:5:5:5,19,28,1374,4152,1724,334,734300
fd00::205:5:5:5,19,27,1034,4224,1174,490,745080
fd00::205:5:5:5,19,28,4194,4296,4614,124,755860
fd00::205:5:5:5,19,28,1474,4368,2944,195,766780
fd00::205:5:5:5,19,27,1485,4440,1625,354,777420
fd00::205:5:5:5,19,27,864,4512,1984,290,788270
fd00::205:5:5:5,19,27,1224,4584,1364,422,799050
fd00::205:5:5:5,19,27,1164,4656,2634,218,809830
fd00::205:5:5:5,19,27,684,4728,1384,416,821310
fd00::205:5:5:5,19,28,914,4812,2524,266,832580
fd00::205:5:5:5,19,28,784,4884,924,623,842170
fd00::205:5:5:5,19,28,654,4956,794,725,853020
fd00::205:5:5:5,19,28,734,5028,874,659,863800
fd00::205:5:5:5,19,28,2074,5100,2214,260,874580
fd00::205:5:5:5,19,27,1314,5172,3274,175,885360
fd00::205:5:5:5,19,27,2164,5244,2304,250,896140
fd00::205:5:5:5,19,28,1684,5316,3784,152,906990
fd00::205:5:5:5,19,28,1064,5388,1274,452,917980
fd00::205:5:5:5,19,27,794,5460,1074,536,928550
fd00::205:5:5:5,19,28,1504,5532,1644,350,939330
fd00::205:5:5:5,19,28,954,5604,1094,526,952980
fd00::205:5:5:5,19,27,1174,5676,3344,172,962570
fd00::205:5:5:5,19,27,704,5760,1194,562,971740
fd00::205:5:5:5,19,27,704,5820,1194,402,982590
fd00::205:5:5:5,19,27,724,5904,864,777,993300
fd00::205:5:5:5,19,28,2204,5976,2344,245,1004080
fd00::205:5:5:5,19,28,534,6048,674,854,1014860
fd00::205:5:5:5,19,27,404,6120,824,699,1025640
fd00::205:5:5:5,19,28,834,6192,1394,413,1036490
fd00::205:5:5:5,19,28,634,6264,1964,293,1047270
fd00::205:5:5:5,19,28,574,6336,2044,281,1058050
fd00::205:5:5:5,19,27,514,6408,654,880,1068830
fd00::205:5:5:5,19,27,1084,6480,1574,365,1079610
fd00::205:5:5:5,19,28,464,6552,954,603,1091160
fd00::205:5:5:5,19,27,484,6636,1044,643,1101240
fd00::205:5:5:5,19,27,914,6708,1614,356,1112230
fd00::205:5:5:5,19,27,644,6780,1274,452,1122800
fd00::205:5:5:5,19,27,514,6852,724,795,1133580
fd00::205:5:5:5,19,27,664,6924,4654,123,1144710
fd00::205:5:5:5,19,27,324,6996,1514,380,1155140
fd00::205:5:5:5,19,28,964,7068,1104,521,1165990
fd00::205:5:5:5,19,28,2374,7140,2514,229,1176770
fd00::205:5:5:5,19,27,704,7212,2034,283,1187830
fd00::205:5:5:5,19,27,364,7284,1554,370,1198330
fd00::205:5:5:5,19,28,794,7356,1284,448,1209110
fd00::205:5:5:5,19,27,664,7428,1154,499,1219890
fd00::205:5:5:5,19,27,614,7512,2714,247,1232770
fd00::205:5:5:5,19,27,694,7584,1464,393,1242220
fd00::205:5:5:5,19,27,844,7656,984,585,1252300
fd00::205:5:5:5,19,27,644,7728,1344,428,1263290
fd00::205:5:5:5,19,27,513,7800,723,796,1273860
fd00::205:5:5:5,19,27,384,7872,734,784,1284710
fd00::205:5:5:5,19,28,604,7944,1374,419,1295490
fd00::205:5:5:5,19,27,1174,8016,3484,165,1306270
fd00::205:5:5:5,19,27,904,8088,2794,206,1317050
fd00::205:5:5:5,19,27,494,8160,774,744,1327830
fd00::205:5:5:5,19,27,434,8232,1904,302,1338610
fd00::205:5:5:5,19,28,724,8304,864,666,1349460
fd00::205:5:5:5,19,28,524,8376,1924,299,1362550
fd00::205:5:5:5,19,27,544,8460,824,815,1371790
fd00::205:5:5:5,19,27,764,8532,1184,486,1381800
fd00::205:5:5:5,19,27,914,8604,1124,512,1392580
fd00::205:5:5:5,19,27,644,8676,994,579,1403360
fd00::205:5:5:5,19,27,584,8748,1074,536,1414210
fd00::205:5:5:5,19,27,664,8820,1924,299,1424990
fd00::205:5:5:5,19,27,815,8892,2285,252,1435770
fd00::205:5:5:5,19,27,824,8964,1944,296,1446550
fd00::205:5:5:5,19,27,484,9036,694,829,1457330
fd00::205:5:5:5,19,28,984,9108,1614,356,1468110
fd00::205:5:5:5,19,28,784,9180,1624,354,1478960
fd00::205:5:5:5,19,28,724,9252,864,666,1489740
fd00::205:5:5:5,19,28,384,9324,944,610,1501290
fd00::205:5:5:5,19,27,684,9408,964,697,1511300
fd00::205:5:5:5,19,27,974,9480,1394,413,1522360
fd00::205:5:5:5,19,27,424,9552,1054,546,1532860
fd00::205:5:5:5,19,28,644,9624,1554,370,1543710
fd00::205:5:5:5,19,28,1004,9696,1214,474,1554490
fd00::205:5:5:5,19,27,1084,9768,1294,445,1565270
fd00::205:5:5:5,19,27,814,9840,1234,466,1576050
fd00::205:5:5:5,19,28,404,9912,1314,438,1586830
fd00::205:5:5:5,19,27,484,9984,624,923,1597610
fd00::205:5:5:5,19,28,1264,10056,1404,410,1608460
fd00::205:5:5:5,19,28,854,10128,1134,507,1619240
fd00::205:5:5:5,19,27,654,10200,2684,214,1630510
fd00::205:5:5:5,19,27,674,10284,1024,656,1641570
fd00::205:5:5:5,19,27,404,10356,1524,377,1652000
fd00::205:5:5:5,19,27,904,10428,2584,222,1662780
fd00::205:5:5:5,19,27,1264,10500,1754,328,1673210
fd00::205:5:5:5,19,27,504,10572,1344,428,1683990
fd00::205:5:5:5,19,27,1634,10644,1774,324,1694770
fd00::205:5:5:5,19,27,384,10716,1854,310,1705550
fd00::205:5:5:5,19,27,1094,10788,1304,441,1716330
fd00::205:5:5:5,19,28,684,10860,1244,463,1727180
fd00::205:5:5:5,19,28,484,10932,1114,517,1737960
fd00::205:5:5:5,19,27,844,11004,1684,342,1748740
fd00::205:5:5:5,19,27,1274,11076,1834,314,1759730
fd00::205:5:5:5,19,27,513,11148,723,796,1772120
fd00::205:5:5:5,19,28,734,11220,2414,238,1781290
fd00::205:5:5:5,19,27,614,11304,1594,421,1791930
fd00::205:5:5:5,19,27,484,11376,764,753,1802710
fd00::205:5:5:5,19,27,774,11448,1824,315,1813490
fd00::205:5:5:5,19,27,1765,11520,2325,247,1824270
fd00::205:5:5:5,19,28,374,11592,2124,271,1835050
fd00::205:5:5:5,19,28,524,11664,1084,531,1845830
fd00::205:5:5:5,19,28,604,11736,744,774,1856750
fd00::205:5:5:5,19,28,613,11808,1663,346,1867460
fd00::205:5:5:5,19,28,1114,11880,1534,375,1878240
fd00::205:5:5:5,19,27,634,11952,1264,455,1889020
fd00::205:5:5:5,19,27,434,12024,2324,247,1899800
fd00::205:5:5:5,19,27,583,12096,1143,503,1911420
fd00::205:5:5:5,19,27,463,12180,2983,225,1923040
fd00::205:5:5:5,19,28,684,12252,4044,142,1934100
fd00::205:5:5:5,19,27,904,12324,2514,229,1942990
fd00::205:5:5:5,19,27,634,12396,1264,455,1953770
fd00::205:5:5:5,19,27,434,12468,2114,272,1964550
fd00::205:5:5:5,19,27,444,12540,2474,232,1975330
